name,yelp_id,categories,rating,address,latitude,longitude,price,review_count,is_closed,distance
The Flying Pig,NdEPf2Ls5Ql3_nkwjqKvXA,"Canadian (New), Seafood",4.0,"['1168 Hamilton Street', 'Unit 104', 'Vancouver, BC V6B 2S2', 'Canada']",49.27501,-123.122,$$,1369,False,184.89223980189809
Pepino's,GepW_CkeEoPbg-0fLb5FGw,"Italian, Salad, Pizza",4.1,"['631 Commercial Drive', 'Vancouver, BC V5L 3W3', 'Canada']",49.2787695,-123.0705849,$$$,162,False,167.22991102697338
Viet House,RDm50mfPdFJ1Ob2i0fMbcg,Vietnamese,3.8,"['3420 Cambie Street', 'Vancouver, BC V5Z 2W8', 'Canada']",49.2546156379752,-123.114992380142,$$,78,False,27.071256887541214
Kishimoto Japanese Kitchen,I0r8kMimYW2BY6lINcZRFA,"Japanese, Sushi Bars",4.4,"['2054 Commercial Drive', 'Vancouver, BC V5N 4A9', 'Canada']",49.2665099,-123.06935,$$$,538,False,212.0874523065536
Chef Hung Taiwanese Beef Noodle,FPP0VvrPrV8RrF6Yye31ig,"Taiwanese, Chinese, Noodles",2.6,"['3313 Shrum Lane', 'Unit 102', 'Vancouver, BC V6S 0C8', 'Canada']",49.2545285,-123.2360941,$$,74,False,29.20315704411044
Kingyo,crM1idgY_glhtxXT5kERNg,"Japanese, Tapas/Small Plates",4.4,"['871 Denman Street', 'Vancouver, BC V6G 2L9', 'Canada']",49.29073911099211,-123.13705023185994,$$,1204,False,300.70355000912576
Bao Bei Chinese Brasserie,K1943yeGQELTUeiH6bDa2g,Chinese,3.9,"['163 Keefer Street', 'Vancouver, BC V6A 1X3', 'Canada']",49.2796095312486,-123.100574596039,$$$,440,False,95.25135985212978
Cactus Club Cafe,jKO4Og6ucdX2-YCTKQVYjg,"Canadian (New), Cocktail Bars",4.2,"['1085 Canada Place', 'Vancouver, BC V6C 3E1', 'Canada']",49.28963138752227,-123.11817709999995,$$,936,False,105.56716833055134
Sopra Sotto,cA_W0XQcTsYZUwOXlGj48A,"Pizza, Italian",4.0,"['1510 Commercial Drive', 'Vancouver, BC V5L 2Y7', 'Canada']",49.2711051,-123.0694651,$$,153,False,306.7203012522214
Cardero's Restaurant & Marine Pub,fQgcJKblBBqx5Niqp8rs3g,"Seafood, Cajun/Creole, Canadian (New)",3.9,"['1583 Coal Harbour Quay', 'Vancouver, BC V6G 3E7', 'Canada']",49.2914561357511,-123.127575841549,$$$,715,False,115.80612502746388
Kingyo,crM1idgY_glhtxXT5kERNg,"Japanese, Tapas/Small Plates",4.4,"['871 Denman Street', 'Vancouver, BC V6G 2L9', 'Canada']",49.29073911099211,-123.13705023185994,$$,1204,False,210.02151289846424
Fassil Ethiopian Restaurant,9KgB4mKZnW7GRU3zjPcxvw,Ethiopian,4.3,"['736 Broadway E', 'Vancouver, BC V5T 1X9', 'Canada']",49.262316686122,-123.08833077466,$$,154,False,124.02232637861925
Little Bird Dim Sum,CaL6mPCqNElNqJTX_mEm1w,"Dim Sum, Beer Bar, Tapas/Small Plates",4.0,"['2958 W 4th Avenue', 'Vancouver, BC V6K 1R4', 'Canada']",49.26814,-123.17168,$$,95,False,225.40011648837407
Black Frog Eatery,MWerlIaV9pIcFpWsrtC-cg,"Pubs, American",3.8,"['108 Cambie Street', 'Vancouver, BC V6B 2M8', 'Canada']",49.284598,-123.108687,$$,226,False,1.9733124149095305
Gyu-Kaku Japanese BBQ,sGqCaAqgYbUWK8C4sjFBTw,"Japanese, Barbeque, Asian Fusion",4.0,"['G3-888 Nelson Street', 'Vancouver, BC V6Z 2H1', 'Canada']",49.28031,-123.12467,$$,410,False,163.5893677482854
Miku,4EV_ZcQmjAmP3pmO-_nb2A,"Japanese, Sushi Bars",4.4,"['200 Granville Street', 'Suite 70', 'Vancouver, BC V6C 1S4', 'Canada']",49.28691298612272,-123.11304877258942,$$$,2379,False,277.67183620670215
Dynasty Seafood Restaurant,qO03dJ4hU0sb5I1eBSEVkA,"Dim Sum, Seafood, Cantonese",3.6,"['777 W Broadway', 'Ste 108', 'Vancouver, BC V5Z 4J7', 'Canada']",49.2635999,-123.12138,$$,347,False,216.80479313167262
Phnom Penh,yeNenSjz_HCqngGFU5d8NQ,"Cambodian, Vietnamese",4.2,"['244 E Georgia Street', 'Vancouver, BC V6A 1Z7', 'Canada']",49.278431,-123.098205,$$,1775,False,195.76641575073276
Blue Water Cafe,gt1BSfVFvzI-qHdJ3LUZug,Seafood,4.4,"['1095 Hamilton St', 'Vancouver, BC V6B 5T4', 'Canada']",49.2761945,-123.1209935,$$$$,1135,False,147.3700509658384
Chambar,_4R46MNkwx9MeOyt0YfNxA,Belgian,4.2,"['568 Beatty Street', 'Vancouver, BC V6B 2L3', 'Canada']",49.2801460007961,-123.109925328073,$$,1601,False,142.8578407789194
The Farmhouse,WZz3gI0V6hN9M_cpeyo9Jg,"Italian, Wine Bars",4.3,"['352 East 10th Avenue', 'Vancouver, BC V5T 1Z7', 'Canada']",49.26185879464837,-123.09710762514682,N/A,28,False,211.59020152646906
